Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:CVW,"Clearview Wealth Limited (ASX:CVW)",https://www.listcorp.com/asx/cvw/clearview-wealth-limited,"	312414000",0.475,0.00,0,Financials
ASX:RCB,"Russell Investments Australian Select Corporate Bond ETF (ASX:RCB)",https://www.listcorp.com/asx/rcb/russell-investments-australian-select-corporate-bond-etf,"	312055000",20.42,0.00,0,Unclassified
ASX:REP,"RAM Essential Services Property Fund (ASX:REP)",https://www.listcorp.com/asx/rep/ram-essential-services-property-fund,"	310723000",0.62,0.00,0,"Real Estate"
ASX:HUM,"Humm Group Limited (ASX:HUM)",https://www.listcorp.com/asx/hum/humm-group-limited,"	310272000",0.62,-0.01,-1.59,Financials
ASX:BBT,"betr Entertainment Limited (ASX:BBT)",https://www.listcorp.com/asx/bbt/betr-entertainment-limited,"	307655000",0.3,0.00,0,"Consumer Discretionary"
ASX:ESTX,"Global X EURO STOXX 50 ETF (ASX:ESTX)",https://www.listcorp.com/asx/estx/global-x-euro-stoxx-50-etf,"	307453000",106.76,-0.37,-0.35,Unclassified
ASX:CGS,"Cogstate Limited (ASX:CGS)",https://www.listcorp.com/asx/cgs/cogstate-limited,"	306139000",1.8,0.00,0,"Health Care"
ASX:STK,"Strickland Metals Limited (ASX:STK)",https://www.listcorp.com/asx/stk/strickland-metals-limited,"	305419000",0.14,0.00,3.7,Materials
ASX:AMI,"Aurelia Metals Limited (ASX:AMI)",https://www.listcorp.com/asx/ami/aurelia-metals-limited,"	304663000",0.18,0.00,0,Materials
ASX:MRE,"Metrics Real Estate Multi-Strategy Fund (ASX:MRE)",https://www.listcorp.com/asx/mre/metrics-real-estate-multi-strategy-fund,"	304347000",2.02,0.01,0.5,Unclassified
ASX:VLC,"Vanguard MSCI Australian Large Companies Index ETF (ASX:VLC)",https://www.listcorp.com/asx/vlc/vanguard-msci-australian-large-companies-index-etf,"	303807000",88.12,-0.08,-0.09,Unclassified
ASX:FSML,"Firetrail Australian Small Companies Fund - Active ETF (ASX:FSML)",https://www.listcorp.com/asx/fsml/firetrail-australian-small-companies-fund-active-etf,"	303741000",2.05,0.00,0,Unclassified
ASX:RBTZ,"Betashares Global Robotics and Artificial Intelligence ETF (ASX:RBTZ)",https://www.listcorp.com/asx/rbtz/betashares-global-robotics-and-artificial-intelligence-etf,"	302632000",14.7,0.06,0.41,Unclassified
ASX:ATA,"Atturra Limited (ASX:ATA)",https://www.listcorp.com/asx/ata/atturra-limited,"	302249000",0.79,-0.01,-1.25,"Information Technology"
ASX:SYA,"Sayona Mining Limited (ASX:SYA)",https://www.listcorp.com/asx/sya/sayona-mining,"	300126000",0.027,0.00,3.85,Materials
ASX:3DA,"Amaero Ltd (ASX:3DA)",https://www.listcorp.com/asx/3da/amaero-ltd,"	299046000",0.37,-0.00,-1.33,Industrials
ASX:RDV,"Russell Investments High Dividend Australian Shares ETF (ASX:RDV)",https://www.listcorp.com/asx/rdv/russell-investments-high-dividend-australian-shares-etf,"	297573000",35.92,0.31,0.87,Unclassified
ASX:OCC,"Orthocell Limited (ASX:OCC)",https://www.listcorp.com/asx/occ/orthocell-limited,"	292536000",1.2,0.01,0.42,"Health Care"
ASX:NTU,"Northern Minerals Limited (ASX:NTU)",https://www.listcorp.com/asx/ntu/northern-minerals-limited,"	292500000",0.036,0.00,2.86,Materials
ASX:MAET,"Munro Global Growth Fund (ASX:MAET)",https://www.listcorp.com/asx/maet/munro-global-growth-fund,"	290633000",6.12,0.00,0,Unclassified
ASX:ATR,"Astron Corporation Limited (ASX:ATR)",https://www.listcorp.com/asx/atr/astron-corporation,"	288663000",0.69,0.00,0,Materials
ASX:MSTR,"Morningstar International Shares Active ETF (Managed Fund) (ASX:MSTR)",https://www.listcorp.com/asx/mstr/morningstar-international-shares-active-etf-managed-fund,"	287664000",9.07,0.00,0,Unclassified
ASX:IHHY,"iShares Global High Yield Bond (AUD Hedged) ETF (ASX:IHHY)",https://www.listcorp.com/asx/ihhy/ishares-global-high-yield-bond-aud-hedged-etf,"	287612000",95.44,0.00,0,Unclassified
ASX:VYS,"Vysarn Limited (ASX:VYS)",https://www.listcorp.com/asx/vys/vysarn-limited,"	287457000",0.54,-0.01,-0.92,Materials
ASX:ECF,"Elanor Commercial Property Fund (ASX:ECF)",https://www.listcorp.com/asx/ecf/elanor-commercial-property-fund,"	286937000",0.7,-0.01,-0.71,"Real Estate"
ASX:SGR,"The Star Entertainment Group Limited (ASX:SGR)",https://www.listcorp.com/asx/sgr/star-entertainment-group,"	286868000",0.1025,0.00,2.5,"Consumer Discretionary"
ASX:HLO,"Helloworld Travel Limited (ASX:HLO)",https://www.listcorp.com/asx/hlo/helloworld-travel-limited,"	286638000",1.81,0.05,3.13,"Consumer Discretionary"
ASX:GVF,"Staude Capital Global Value Fund Limited (ASX:GVF)",https://www.listcorp.com/asx/gvf/staude-capital-global-value-fund-limited,"	285219000",1.415,0.00,0,Financials
ASX:DXB,"Dimerix Limited (ASX:DXB)",https://www.listcorp.com/asx/dxb/dimerix-limited,"	282087000",0.475,0.00,1.06,"Health Care"
ASX:EMKT,"VanEck MSCI Multifactor Emerging Markets Equity ETF (ASX:EMKT)",https://www.listcorp.com/asx/emkt/vaneck-msci-multifactor-emerging-markets-equity-etf,"	281224000",29.05,-0.23,-0.79,Unclassified
ASX:IHCB,"iShares Core Global Corporate Bond (AUD Hedged) ETF (ASX:IHCB)",https://www.listcorp.com/asx/ihcb/ishares-core-global-corporate-bond-aud-hedged-etf,"	281145000",92.93,0.00,0,Unclassified
ASX:QHSM,"VanEck MSCI International Small Companies Quality (AUD Hedged) ETF (ASX:QHSM)",https://www.listcorp.com/asx/qhsm/vaneck-msci-international-small-companies-quality-aud-hedged-etf,"	280506000",31.51,0.00,0,Unclassified
ASX:SKO,"Serko Limited (ASX:SKO)",https://www.listcorp.com/asx/sko/serko-limited,"	280350000",2.25,0.00,0,"Information Technology"
ASX:UMAX,"BetaShares S&P 500 Yield Maximiser Fund (managed fund) (ASX:UMAX)",https://www.listcorp.com/asx/umax/betashares-s-and-p-500-yield-maximiser-fund-managed-fund,"	280049000",26.03,0.00,0,Unclassified
ASX:SFC,"Schaffer Corporation Limited (ASX:SFC)",https://www.listcorp.com/asx/sfc/schaffer-corporation-limited,"	279019000",20.53,0.00,0,"Consumer Discretionary"
ASX:LIN,"Lindian Resources Limited (ASX:LIN)",https://www.listcorp.com/asx/lin/lindian-resources-limited,"	278927000",0.235,0.00,0,Materials
ASX:SMLL,"Betashares Australian Small Companies Select Fund (managed fund) (ASX:SMLL)",https://www.listcorp.com/asx/smll/betashares-australian-small-companies-select-fund-managed-fund,"	275410000",4.14,0.03,0.73,Unclassified
ASX:GG8,"Gorilla Gold Mines Ltd (ASX:GG8)",https://www.listcorp.com/asx/gg8/gorilla-gold-mines-ltd,"	274646000",0.43,0.01,1.18,Materials
ASX:EMXC,"iShares MSCI Emerging Markets ex China ETF (ASX:EMXC)",https://www.listcorp.com/asx/emxc/ishares-msci-emerging-markets-ex-china-etf,"	274106000",29.3,-0.28,-0.95,Unclassified
ASX:GLDN,"iShares Physical Gold ETF (ASX:GLDN)",https://www.listcorp.com/asx/gldn/ishares-physical-gold-etf,"	271598000",41.49,0.09,0.22,Unclassified
ASX:GDF,"Garda Property Group (ASX:GDF)",https://www.listcorp.com/asx/gdf/garda-property-group,"	271002000",1.25,0.00,0,"Real Estate"
ASX:ASL,"Andean Silver Limited (ASX:ASL)",https://www.listcorp.com/asx/asl/andean-silver-limited,"	269124000",1.435,0.01,0.35,Materials
ASX:RXL,"Rox Resources Limited (ASX:RXL)",https://www.listcorp.com/asx/rxl/rox-resources,"	268895000",0.36,0.00,0,Materials
ASX:MTO,"MotorCycle Holdings Limited (ASX:MTO)",https://www.listcorp.com/asx/mto/motorcycle-holdings-limited,"	268655000",3.63,-0.01,-0.27,"Consumer Discretionary"
ASX:LGL,"Lynch Group Holdings Limited (ASX:LGL)",https://www.listcorp.com/asx/lgl/lynch-group-holdings-limited,"	267325000",2.19,0.00,0,"Consumer Staples"
ASX:FWD,"Fleetwood Limited (ASX:FWD)",https://www.listcorp.com/asx/fwd/fleetwood-limited,"	264076000",3.06,0.20,6.99,"Consumer Discretionary"
ASX:HVST,"BetaShares Australian Dividend Harvester Fund (managed fund) (ASX:HVST)",https://www.listcorp.com/asx/hvst/betashares-australian-dividend-harvester-fund,"	261769000",14.12,0.10,0.71,Unclassified
ASX:MVF,"Monash IVF Group Limited (ASX:MVF)",https://www.listcorp.com/asx/mvf/monash-ivf-group-limited,"	261055000",0.68,0.01,1.49,"Health Care"
ASX:PSQ,"Pacific Smiles Group Limited (ASX:PSQ)",https://www.listcorp.com/asx/psq/pacific-smiles-group,"	261009000",1.615,0.00,0,"Health Care"
ASX:MI6,"Minerals 260 Limited (ASX:MI6)",https://www.listcorp.com/asx/mi6/minerals-260-limited,"	258417000",0.125,0.00,0,Materials
ASX:CXO,"Core Lithium Ltd (ASX:CXO)",https://www.listcorp.com/asx/cxo/core-lithium-ltd,"	257162000",0.12,0.00,0,Materials
ASX:WAX,"WAM Research Limited (ASX:WAX)",https://www.listcorp.com/asx/wax/wam-research,"	254699000",1.23,0.00,0,Financials
ASX:4DX,"4DMedical Limited (ASX:4DX)",https://www.listcorp.com/asx/4dx/4dmedical-limited,"	253720000",0.53,-0.01,-2.75,"Health Care"
ASX:TBR,"Tribune Resources Ltd (ASX:TBR)",https://www.listcorp.com/asx/tbr/tribune-resources,"	252896000",4.82,0.00,0,Materials
ASX:MVB,"Vaneck Vectors Australian Banks ETF (ASX:MVB)",https://www.listcorp.com/asx/mvb/vaneck-vectors-australian-banks-etf,"	252655000",43.25,0.33,0.77,Unclassified
ASX:RGB,"Russell Investments Australian Government Bond ETF (ASX:RGB)",https://www.listcorp.com/asx/rgb/russell-investments-australian-government-bond-etf,"	251443000",19.42,0.00,0,Unclassified
ASX:SVL,"Silver Mines Limited (ASX:SVL)",https://www.listcorp.com/asx/svl/silver-mines-limited,"	251354000",0.1225,0.00,2.08,Materials
ASX:VDCO,"Vanguard Diversified Conservative Index ETF (ASX:VDCO)",https://www.listcorp.com/asx/vdco/vanguard-diversified-conservative-index-etf,"	250047000",55.6,0.05,0.09,Unclassified
ASX:SMP,"Smartpay Holdings Limited (ASX:SMP)",https://www.listcorp.com/asx/smp/smartpay-holdings-limited,"	249202000",1.03,0.00,0,Financials
ASX:CEL,"Challenger Gold Limited (ASX:CEL)",https://www.listcorp.com/asx/cel/challenger-gold-limited,"	248011000",0.12,0.00,0,Materials
ASX:FND,"Findi Limited (ASX:FND)",https://www.listcorp.com/asx/fnd/findi-limited,"	247823000",4.01,0.00,0,Financials
ASX:AFP,"AFT Pharmaceuticals Limited (ASX:AFP)",https://www.listcorp.com/asx/afp/aft-pharmaceuticals-limited,"	246436000",2.35,0.00,0,"Health Care"
ASX:ROBO,"Global X ROBO Global Robotics & Automation ETF (ASX:ROBO)",https://www.listcorp.com/asx/robo/global-x-robo-global-robotics-and-automation-etf,"	245068000",86.52,0.00,0,Unclassified
ASX:CVC,"CVC Limited (ASX:CVC)",https://www.listcorp.com/asx/cvc/cvc-limited,"	244936000",2.1,0.00,0,Financials
ASX:A1M,"AIC Mines Limited (ASX:A1M)",https://www.listcorp.com/asx/a1m/aic-mines-limited,"	244823000",0.325,0.00,0,Materials
ASX:LAU,"Lindsay Australia Limited (ASX:LAU)",https://www.listcorp.com/asx/lau/lindsay-australia-limited,"	243747000",0.675,0.01,0.75,Industrials
ASX:TLG,"Talga Group Ltd (ASX:TLG)",https://www.listcorp.com/asx/tlg/talga-group,"	243584000",0.535,0.00,0,Materials
ASX:BCN,"Beacon Minerals Limited (ASX:BCN)",https://www.listcorp.com/asx/bcn/beacon-minerals-limited,"	243121000",2.28,-0.02,-0.87,Materials
ASX:GRR,"Grange Resources Limited (ASX:GRR)",https://www.listcorp.com/asx/grr/grange-resources,"	243041000",0.21,0.00,0,Materials
ASX:FEX,"Fenix Resources Ltd (ASX:FEX)",https://www.listcorp.com/asx/fex/fenix-resources-ltd,"	241847000",0.325,0.00,0,Materials
ASX:BNZ,"Benz Mining Corp (ASX:BNZ)",https://www.listcorp.com/asx/bnz/benz-mining-corp,"	239244000",1.19,-0.01,-0.42,Materials
ASX:BKY,"Berkeley Energia Limited (ASX:BKY)",https://www.listcorp.com/asx/bky/berkeley-energia-limited,"	236272000",0.565,0.03,6.6,Energy
ASX:AAR,"Astral Resources NL (ASX:AAR)",https://www.listcorp.com/asx/aar/astral-resources-nl,"	235589000",0.165,0.00,0,Materials
ASX:BRE,"Brazilian Rare Earths Limited (ASX:BRE)",https://www.listcorp.com/asx/bre/brazilian-rare-earths-limited,"	235578000",2.09,0.00,0,Materials
ASX:PLA,"Pacific Lime and Cement Limited (ASX:PLA)",https://www.listcorp.com/asx/pla/pacific-lime-and-cement-limited,"	234327000",0.28,0.00,0,Materials
ASX:AYA,"Artrya Limited (ASX:AYA)",https://www.listcorp.com/asx/aya/artrya-limited,"	233942000",2.05,0.04,1.99,"Health Care"
ASX:WAT,"Waterco Limited (ASX:WAT)",https://www.listcorp.com/asx/wat/waterco,"	233489000",6.64,0.00,0,"Consumer Discretionary"
ASX:APX,"Appen Limited (ASX:APX)",https://www.listcorp.com/asx/apx/appen-limited,"	233114000",0.885,0.01,0.57,"Information Technology"
ASX:D2O,"Duxton Water Limited (ASX:D2O)",https://www.listcorp.com/asx/d2o/duxton-water-limited,"	231783000",1.49,0.00,0,Utilities
ASX:BTR,"Brightstar Resources Limited (ASX:BTR)",https://www.listcorp.com/asx/btr/brightstar-resources-limited,"	228805000",0.4,0.01,1.27,Materials
ASX:PLT,"Plenti Group Limited (ASX:PLT)",https://www.listcorp.com/asx/plt/plenti-group-limited,"	227589000",1.27,0.00,0,Financials
ASX:GRX,"GreenX Metals Limited (ASX:GRX)",https://www.listcorp.com/asx/grx/greenx-metals-limited,"	227513000",0.7925,0.00,0,Materials
ASX:WHI,"Whitefield Income Limited (ASX:WHI)",https://www.listcorp.com/asx/whi/whitefield-income-limited,"	225223000",1.405,0.00,0,Unclassified
ASX:IIND,"BetaShares India Quality ETF (ASX:IIND)",https://www.listcorp.com/asx/iind/betashares-india-quality-etf,"	224500000",11.6,-0.05,-0.43,Unclassified
ASX:GRNV,"VanEck MSCI Australian Sustainable Equity ETF (ASX:GRNV)",https://www.listcorp.com/asx/grnv/vaneck-msci-australian-sustainable-equity-etf,"	224052000",34.94,0.36,1.04,Unclassified
ASX:PMT,"Patriot Battery Metals Inc (ASX:PMT)",https://www.listcorp.com/asx/pmt/patriot-battery-metals-inc,"	222844000",0.42,0.01,3.7,Materials
ASX:CCV,"Cash Converters International Limited (ASX:CCV)",https://www.listcorp.com/asx/ccv/cash-converters-international-limited,"	222778000",0.345,-0.01,-2.82,Financials
ASX:TBN,"Tamboran Resources Limited (ASX:TBN)",https://www.listcorp.com/asx/tbn/tamboran-resources-limited,"	222475000",0.16,0.00,0,Energy
ASX:UOS,"United Overseas Australia Limited (ASX:UOS)",https://www.listcorp.com/asx/uos/united-overseas-australia,"	222385000",0.645,0.00,0,"Real Estate"
ASX:ETPMAG,"Global X Physical Silver (ASX:ETPMAG)",https://www.listcorp.com/asx/etpmag/global-x-physical-silver,"	222331000",54.93,-0.56,-1.01,Unclassified
ASX:URF,"US Masters Residential Property Fund (ASX:URF)",https://www.listcorp.com/asx/urf/us-masters-residential-property,"	221082000",0.32,0.00,0,"Real Estate"
ASX:WC8,"Wildcat Resources Limited (ASX:WC8)",https://www.listcorp.com/asx/wc8/wildcat-resources-limited,"	220600000",0.165,0.00,0,Materials
ASX:EGH,"Eureka Group Holdings Limited (ASX:EGH)",https://www.listcorp.com/asx/egh/eureka-group-holdings-limited,"	220573000",0.525,0.00,0.96,"Real Estate"
ASX:IMB,"Intelligent Monitoring Group Limited (ASX:IMB)",https://www.listcorp.com/asx/imb/intelligent-monitoring-group-limited,"	219649000",0.605,0.02,3.42,Industrials
ASX:SRL,"Sunrise Energy Metals Limited (ASX:SRL)",https://www.listcorp.com/asx/srl/sunrise-energy-metals-limited,"	219309000",1.91,0.04,2.41,Materials
ASX:ESGI,"VanEck MSCI International Sustainable Equity ETF (ASX:ESGI)",https://www.listcorp.com/asx/esgi/vaneck-msci-international-sustainable-equity-etf,"	218799000",36.14,0.00,0,Unclassified
ASX:TVN,"Tivan Limited (ASX:TVN)",https://www.listcorp.com/asx/tvn/tivan-limited,"	218434000",0.105,0.00,0,Materials
ASX:SWM,"Seven West Media Limited (ASX:SWM)",https://www.listcorp.com/asx/swm/seven-west-media-limited,"	215480000",0.14,0.00,0,"Communication Services"
ASX:RHI,"Red Hill Minerals Limited (ASX:RHI)",https://www.listcorp.com/asx/rhi/red-hill-minerals-limited,"	212904000",3.32,0.00,0,Materials
ASX:ARX,"Aroa Biosurgery Limited (ASX:ARX)",https://www.listcorp.com/asx/arx/aroa-biosurgery-limited,"	210470000",0.61,0.00,0,"Health Care"
ASX:POL,"Polymetals Resources Ltd (ASX:POL)",https://www.listcorp.com/asx/pol/polymetals-resources,"	210234000",0.79,0.01,0.64,Materials
ASX:DUG,"DUG Technology Ltd (ASX:DUG)",https://www.listcorp.com/asx/dug/dug-technology-ltd,"	210066000",1.55,-0.01,-0.64,"Information Technology"
ASX:GBND,"BetaShares Sustainability Leaders Diversified Bond ETF - Currency Hedged (ASX:GBND)",https://www.listcorp.com/asx/gbnd/betashares-sustainability-leaders-diversified-bond-etf-currency-hedged,"	209186000",20.59,-0.01,-0.05,Unclassified
ASX:RAC,"Race Oncology Limited (ASX:RAC)",https://www.listcorp.com/asx/rac/race-oncology-limited,"	208493000",1.2,0.00,0,"Health Care"
ASX:BIS,"Bisalloy Steel Group Limited (ASX:BIS)",https://www.listcorp.com/asx/bis/bisalloy-steel-group-limited,"	207423000",4.5,0.17,3.93,Materials
ASX:OMH,"OM Holdings Limited (ASX:OMH)",https://www.listcorp.com/asx/omh/om-holdings-limited,"	206889000",0.27,0.00,0,Materials
ASX:BOC,"Bougainville Copper Limited (ASX:BOC)",https://www.listcorp.com/asx/boc/bougainville-copper-limited,"	206547000",0.515,0.00,0,Materials
ASX:WAR,"WAM Strategic Value Limited (ASX:WAR)",https://www.listcorp.com/asx/war/wam-strategic-value-limited,"	206244000",1.145,0.00,0,Financials
ASX:BBOZ,"BetaShares Australian Equities Strong Bear Hedge Fund (ASX:BBOZ)",https://www.listcorp.com/asx/bboz/betashares-australian-equities-strong-bear-hedge-fund,"	204877000",20.87,-0.18,-0.86,Unclassified
ASX:NDIA,"Global X India Nifty 50 ETF (ASX:NDIA)",https://www.listcorp.com/asx/ndia/global-x-india-nifty-50-etf,"	204692000",73.86,-0.43,-0.58,Unclassified
ASX:CRYP,"BetaShares Crypto Innovators ETF (ASX:CRYP)",https://www.listcorp.com/asx/cryp/betashares-crypto-innovators-etf,"	203040000",7.35,0.15,2.08,Unclassified
ASX:URNM,"Betashares Global Uranium ETF (ASX:URNM)",https://www.listcorp.com/asx/urnm/betashares-global-uranium-etf,"	201881000",9.54,0.25,2.69,Unclassified
ASX:CDM,"Cadence Capital Limited (ASX:CDM)",https://www.listcorp.com/asx/cdm/cadence-capital,"	201003000",0.675,0.00,0,Financials
ASX:WMA,"WAM Alternative Assets Limited (ASX:WMA)",https://www.listcorp.com/asx/wma/wam-alternative-assets-limited,"	199504000",1.015,0.00,0,Financials
ASX:SSG,"Shaver Shop Group Limited (ASX:SSG)",https://www.listcorp.com/asx/ssg/shaver-shop-group-limited,"	198484000",1.525,0.01,0.66,"Consumer Discretionary"
ASX:WRK,"Wrkr Ltd (ASX:WRK)",https://www.listcorp.com/asx/wrk/wrkr-ltd,"	198391000",0.11,0.00,4.76,"Information Technology"
ASX:STN,"Saturn Metals Limited (ASX:STN)",https://www.listcorp.com/asx/stn/saturn-metals-limited,"	197826000",0.435,0.00,1.16,Materials
ASX:DFND,"VanEck Global Defence ETF (ASX:DFND)",https://www.listcorp.com/asx/dfnd/vaneck-global-defence-etf,"	197672000",36.24,0.30,0.83,Unclassified
ASX:EWC,"Energy World Corporation Limited (ASX:EWC)",https://www.listcorp.com/asx/ewc/energy-world-corporation-limited,"	197051000",0.064,0.00,0,Utilities
ASX:AUE,"Aurum Resources Limited (ASX:AUE)",https://www.listcorp.com/asx/aue/aurum-resources-limited,"	196932000",0.59,0.01,1.72,Materials
ASX:UTIP,"Betashares Inflation-Protected U.S. Treasury Bond Currency Hedged ETF (ASX:UTIP)",https://www.listcorp.com/asx/utip/betashares-inflation-protected-u.s.-treasury-bond-currency-hedged-etf,"	196871000",25.97,0.00,0,Unclassified
ASX:WTM,"Waratah Minerals Limited (ASX:WTM)",https://www.listcorp.com/asx/wtm/waratah-minerals-limited,"	196779000",0.72,0.00,0,Materials
ASX:ANG,"Austin Engineering Limited (ASX:ANG)",https://www.listcorp.com/asx/ang/austin-engineering-limited,"	195467000",0.315,0.00,0,Industrials
ASX:OFX,"OFX Group Limited (ASX:OFX)",https://www.listcorp.com/asx/ofx/ofx-group-limited,"	195392000",0.83,-0.01,-0.6,Financials
ASX:BCK,"Brockman Mining Ltd (ASX:BCK)",https://www.listcorp.com/asx/bck/brockman-mining,"	194885000",0.021,0.00,0,Materials
ASX:MVS,"Vaneck Vectors Small Companies Masters ETF (ASX:MVS)",https://www.listcorp.com/asx/mvs/vaneck-vectors-small-companies-masters-etf,"	194573000",22.06,0.00,0,Unclassified
ASX:AIS,"Aeris Resources Limited (ASX:AIS)",https://www.listcorp.com/asx/ais/aeris-resources-limited,"	193659000",0.2,0.00,0,Materials
ASX:NMG,"New Murchison Gold Limited (ASX:NMG)",https://www.listcorp.com/asx/nmg/new-murchison-gold-limited,"	193198000",0.018,0.00,0,Materials
ASX:MM8,"Medallion Metals Limited (ASX:MM8)",https://www.listcorp.com/asx/mm8/medallion-metals-limited,"	192704000",0.32,0.01,1.59,Materials
ASX:NZM,"NZME Limited (ASX:NZM)",https://www.listcorp.com/asx/nzm/nzme-limited,"	192597000",1.0425,0.02,1.71,"Communication Services"
ASX:SXL,"Southern Cross Media Group Limited (ASX:SXL)",https://www.listcorp.com/asx/sxl/southern-cross-media-group-limited,"	191919000",0.81,0.01,1.25,"Communication Services"
ASX:FAL,"Falcon Metals Limited (ASX:FAL)",https://www.listcorp.com/asx/fal/falcon-metals-limited,"	191381000",0.935,0.04,3.89,Materials
ASX:ARR,"American Rare Earths Limited (ASX:ARR)",https://www.listcorp.com/asx/arr/american-rare-earths-limited,"	191096000",0.355,0.01,4.41,Materials
